symbol,side,entry_time,entry_price,exit_time,exit_price,amount,pnl,pnl_pct,reason,held_bars
ICXUSDT,LONG,2024-01-02 08:05:00,0.2963,2024-01-02 08:20:00,0.305074,337.4957813027337,2.96,2.96,TRAILING_STOP,3
ACEUSDT,LONG,2024-01-02 12:00:00,10.6882,2024-01-02 12:15:00,11.142306,9.356112348197078,4.25,4.25,TRAILING_STOP,3
ASTRUSDT,LONG,2024-01-02 12:10:00,0.16425,2024-01-02 12:50:00,0.171157,608.8280060882801,4.21,4.21,TRAILING_STOP,8
1000SATSUSDT,LONG,2024-01-02 18:00:00,0.0008426,2024-01-02 19:20:00,0.000868182,118680.27533823879,3.04,3.04,TRAILING_STOP,16
BANDUSDT,LONG,2024-01-02 20:45:00,2.4444,2024-01-02 22:45:00,2.3242,40.90983472426772,-4.92,-4.92,MAX_HOLD,24
MAVUSDT,LONG,2024-01-02 23:25:00,0.4643,2024-01-03 01:25:00,0.4672,215.37798836958862,0.62,0.62,MAX_HOLD,24
YGGUSDT,LONG,2024-01-03 00:10:00,0.4678,2024-01-03 02:10:00,0.472,213.76656690893546,0.90,0.90,MAX_HOLD,24
BATUSDT,LONG,2024-01-03 08:10:00,0.2811,2024-01-03 08:20:00,0.284592,355.7452863749555,1.24,1.24,TRAILING_STOP,2
IMXUSDT,LONG,2024-01-03 08:05:00,2.4006,2024-01-03 10:05:00,2.3672,41.65625260351579,-1.39,-1.39,MAX_HOLD,24
CELRUSDT,LONG,2024-01-03 10:00:00,0.02405,2024-01-03 10:05:00,0.0243334,4158.004158004158,1.18,1.18,TRAILING_STOP,1
ASTRUSDT,LONG,2024-01-03 11:15:00,0.18224,2024-01-03 12:05:00,0.18463200000000002,548.7269534679543,1.31,1.31,TRAILING_STOP,10
ICPUSDT,LONG,2024-01-03 12:25:00,15.707,2024-01-03 13:55:00,16.01026,6.366588145412873,1.93,1.93,TRAILING_STOP,18
MAVUSDT,LONG,2024-01-03 14:45:00,0.523,2024-01-03 15:30:00,0.5397839999999999,191.20458891013382,3.21,3.21,TRAILING_STOP,9
USTCUSDT,LONG,2024-01-03 14:10:00,0.0354,2024-01-03 16:10:00,0.03483,2824.8587570621467,-1.61,-1.61,MAX_HOLD,24
YGGUSDT,LONG,2024-01-03 14:45:00,0.4991,2024-01-03 16:45:00,0.4849,200.3606491685033,-2.85,-2.85,MAX_HOLD,24
SKLUSDT,LONG,2024-01-03 17:10:00,0.10257,2024-01-03 18:45:00,0.0964158,974.9439407234084,-6.00,-6.00,STOP_LOSS,19
