symbol,side,entry_time,entry_price,exit_time,exit_price,amount,pnl,pnl_pct,reason,held_bars
MAVUSDT,SHORT,2024-01-02 08:00:00,0.41,2024-01-02 08:25:00,0.4124,243.90243902439025,-0.59,-0.59,TREND_EXIT,5
DODOXUSDT,SHORT,2024-01-02 08:05:00,0.2037,2024-01-02 08:25:00,0.20486,490.9180166912126,-0.57,-0.57,TREND_EXIT,4
OPUSDT,SHORT,2024-01-02 08:05:00,3.9815,2024-01-02 08:30:00,3.8943600000000003,25.116162250408138,2.19,2.19,TRAILING_STOP,5
HFTUSDT,SHORT,2024-01-02 08:05:00,0.3897,2024-01-02 08:30:00,0.3917,256.60764690787784,-0.51,-0.51,TREND_EXIT,5
FLOWUSDT,SHORT,2024-01-02 08:05:00,0.95,2024-01-02 08:35:00,0.959,105.26315789473685,-0.95,-0.95,TREND_EXIT,6
SUIUSDT,SHORT,2024-01-02 09:40:00,0.8407,2024-01-02 09:40:00,0.8459,118.94849530153444,-0.62,-0.62,TREND_EXIT,0
JTOUSDT,SHORT,2024-01-02 09:50:00,1.9714,2024-01-02 10:25:00,2.0015,50.72537283149031,-1.53,-1.53,TREND_EXIT,7
XMRUSDT,SHORT,2024-01-02 09:30:00,168.81,2024-01-02 10:40:00,169.67,0.5923819678928973,-0.51,-0.51,TREND_EXIT,14
IOTAUSDT,SHORT,2024-01-02 09:35:00,0.3119,2024-01-02 12:55:00,0.3107,320.6155819172812,0.38,0.38,TREND_EXIT,40
INJUSDT,SHORT,2024-01-02 11:00:00,39.352,2024-01-02 13:10:00,39.144,2.5411669038422446,0.53,0.53,TREND_EXIT,26
SSVUSDT,SHORT,2024-01-02 09:35:00,28.57,2024-01-02 13:15:00,28.58,3.5001750087504373,-0.04,-0.04,TREND_EXIT,44
1000SATSUSDT,SHORT,2024-01-02 10:35:00,0.0008105,2024-01-02 13:15:00,0.0008032,123380.62924120913,0.90,0.90,TREND_EXIT,32
MTLUSDT,SHORT,2024-01-02 13:25:00,1.6293,2024-01-02 14:20:00,1.632,61.37605106487449,-0.17,-0.17,TREND_EXIT,11
FETUSDT,SHORT,2024-01-02 09:35:00,0.7282,2024-01-02 14:25:00,0.7264,137.32491073880803,0.25,0.25,TREND_EXIT,58
TRBUSDT,SHORT,2024-01-02 13:20:00,180.952,2024-01-02 15:25:00,182.161,0.5526327423847208,-0.67,-0.67,TRAILING_STOP,25
BCHUSDT,SHORT,2024-01-02 14:30:00,267.11,2024-01-02 15:50:00,267.86,0.37437759724458086,-0.28,-0.28,TREND_EXIT,16
ETHWUSDT,SHORT,2024-01-02 13:05:00,3.485,2024-01-02 15:55:00,3.5,28.694404591104735,-0.43,-0.43,TREND_EXIT,34
RUNEUSDT,SHORT,2024-01-02 16:05:00,5.786,2024-01-02 16:10:00,5.825,17.283097131005878,-0.67,-0.67,TREND_EXIT,1
AUCTIONUSDT,SHORT,2024-01-02 13:25:00,31.26,2024-01-02 16:25:00,30.1308,3.198976327575176,3.61,3.61,TRAILING_STOP,36
SEIUSDT,SHORT,2024-01-02 15:35:00,0.75,2024-01-02 16:25:00,0.7583,133.33333333333334,-1.11,-1.11,TREND_EXIT,10
ARKMUSDT,SHORT,2024-01-02 14:35:00,0.6222,2024-01-02 16:35:00,0.6293,160.72002571520412,-1.14,-1.14,TREND_EXIT,24
AGLDUSDT,SHORT,2024-01-02 16:30:00,1.5545,2024-01-02 16:35:00,1.4998,64.3293663557414,3.52,3.52,TRAILING_STOP,1
RSRUSDT,SHORT,2024-01-02 16:05:00,0.003411,2024-01-02 16:45:00,0.003433,29316.91586045148,-0.64,-0.64,TREND_EXIT,8
ACEUSDT,SHORT,2024-01-02 16:40:00,10.5735,2024-01-02 17:05:00,10.76,9.457606279850571,-1.76,-1.76,TREND_EXIT,5
WLDUSDT,SHORT,2024-01-02 16:50:00,3.7782,2024-01-02 17:25:00,3.7967,26.467630088401883,-0.49,-0.49,TREND_EXIT,7
1000SATSUSDT,SHORT,2024-01-02 17:00:00,0.0007986,2024-01-02 17:35:00,0.0008049,125219.13348359629,-0.79,-0.79,TREND_EXIT,7
BTCDOMUSDT,SHORT,2024-01-02 16:35:00,2076.5,2024-01-02 18:40:00,2083.1,0.04815795810257645,-0.32,-0.32,TREND_EXIT,25
STXUSDT,SHORT,2024-01-02 17:20:00,1.7102,2024-01-02 19:10:00,1.664436,58.4726932522512,2.68,2.68,TRAILING_STOP,22
ASTRUSDT,SHORT,2024-01-02 17:45:00,0.16448,2024-01-02 19:15:00,0.16116,607.9766536964981,2.02,2.02,TRAILING_STOP,18
BTCUSDT,SHORT,2024-01-02 18:50:00,45562.3,2024-01-02 21:30:00,45591.1,0.002194797014198142,-0.06,-0.06,TREND_EXIT,32
LDOUSDT,SHORT,2024-01-02 19:20:00,3.1094,2024-01-02 23:05:00,3.01155,32.16054544285071,3.15,3.15,TRAILING_STOP,45
AGLDUSDT,SHORT,2024-01-02 23:15:00,1.4576,2024-01-02 23:25:00,1.4694,68.6059275521405,-0.81,-0.81,TREND_EXIT,2
MEMEUSDT,SHORT,2024-01-02 19:25:00,0.028546,2024-01-02 23:30:00,0.027642,3503.1177748195896,3.17,3.17,TRAILING_STOP,49
BSVUSDT,SHORT,2024-01-02 23:55:00,98.71,2024-01-03 00:05:00,97.91,1.0130685847431873,0.81,0.81,TRAILING_STOP,2
USDCUSDT,SHORT,2024-01-03 00:15:00,0.99845,2024-01-03 00:15:00,0.99867,100.15524062296561,-0.02,-0.02,TREND_EXIT,0
SKLUSDT,SHORT,2024-01-03 00:25:00,0.0898,2024-01-03 00:30:00,0.09134,1113.5857461024498,-1.71,-1.71,TREND_EXIT,1
RIFUSDT,SHORT,2024-01-02 16:55:00,0.13584,2024-01-03 01:05:00,0.13246,736.1601884570083,2.49,2.49,TREND_EXIT,98
API3USDT,SHORT,2024-01-02 21:40:00,1.9972,2024-01-03 01:05:00,1.9962,50.07009813739235,0.05,0.05,TREND_EXIT,41
ZRXUSDT,SHORT,2024-01-03 01:15:00,0.3717,2024-01-03 01:25:00,0.3725,269.0341673392521,-0.22,-0.22,TREND_EXIT,2
TRBUSDT,SHORT,2024-01-02 23:40:00,180.158,2024-01-03 01:30:00,176.713,0.555068328911289,1.91,1.91,TRAILING_STOP,22
ARBUSDT,SHORT,2024-01-03 01:40:00,1.7268,2024-01-03 02:35:00,1.7402,57.910586055130885,-0.78,-0.78,TREND_EXIT,11
1000LUNCUSDT,SHORT,2024-01-03 02:45:00,0.13958,2024-01-03 03:10:00,0.1402,716.4350193437455,-0.44,-0.44,TREND_EXIT,5
SNXUSDT,SHORT,2024-01-02 17:45:00,4.132,2024-01-03 03:15:00,3.942,24.20135527589545,4.60,4.60,TREND_EXIT,114
IOTAUSDT,SHORT,2024-01-03 03:20:00,0.3013,2024-01-03 04:20:00,0.3023,331.8951211417192,-0.33,-0.33,TREND_EXIT,12
SEIUSDT,SHORT,2024-01-03 03:25:00,0.7454,2024-01-03 05:05:00,0.728178,134.15615776764153,2.31,2.31,TRAILING_STOP,20
THETAUSDT,SHORT,2024-01-03 01:00:00,1.3997,2024-01-03 05:40:00,1.369962,71.44388083160678,2.12,2.12,TRAILING_STOP,56
YGGUSDT,SHORT,2024-01-03 05:50:00,0.4762,2024-01-03 05:55:00,0.4791,209.99580008399832,-0.61,-0.61,TREND_EXIT,1
GASUSDT,SHORT,2024-01-03 01:35:00,6.816,2024-01-03 06:05:00,6.818,14.671361502347418,-0.03,-0.03,TREND_EXIT,54
ANKRUSDT,SHORT,2024-01-03 01:15:00,0.02963,2024-01-03 06:15:00,0.0293,3374.957813027337,1.11,1.11,TREND_EXIT,60
CTSIUSDT,SHORT,2024-01-03 06:05:00,0.22,2024-01-03 06:25:00,0.2208,454.54545454545456,-0.36,-0.36,TREND_EXIT,4
FILUSDT,SHORT,2024-01-03 06:35:00,7.188,2024-01-03 06:55:00,7.208,13.912075681691709,-0.28,-0.28,TREND_EXIT,4
BSVUSDT,SHORT,2024-01-03 06:25:00,97.26,2024-01-03 07:00:00,98.23,1.0281719103434093,-1.00,-1.00,TREND_EXIT,7
JTOUSDT,SHORT,2024-01-03 05:15:00,1.9191,2024-01-03 07:10:00,1.9332,52.10775884529206,-0.73,-0.73,TREND_EXIT,23
ADAUSDT,SHORT,2024-01-03 04:30:00,0.6129,2024-01-03 07:15:00,0.6094,163.15875346712352,0.57,0.57,TREND_EXIT,33
1INCHUSDT,SHORT,2024-01-03 06:25:00,0.4744,2024-01-03 07:15:00,0.476,210.79258010118045,-0.34,-0.34,TREND_EXIT,10
COMPUSDT,SHORT,2024-01-03 07:20:00,58.83,2024-01-03 07:20:00,58.92,1.6998130205677375,-0.15,-0.15,TREND_EXIT,0
KASUSDT,SHORT,2024-01-03 07:30:00,0.11615,2024-01-03 07:40:00,0.11656,860.9556607834696,-0.35,-0.35,TREND_EXIT,2
