symbol,side,entry_time,entry_price,exit_time,exit_price,amount,pnl,pnl_pct,reason,held_bars
AGLDUSDT,LONG,2024-01-02 16:30:00,1.5545,2024-01-02 16:30:00,1.52341,128.6587327114828,-4.00,-2.00,MR_SL,0
1000SATSUSDT,LONG,2024-01-02 21:50:00,0.0008027,2024-01-02 22:30:00,0.000786646,249159.08807773763,-4.00,-2.00,MR_SL,8
ORDIUSDT,LONG,2024-01-02 22:50:00,81.18,2024-01-03 00:50:00,83.134,2.4636610002463657,4.81,2.41,MR_TIME,24
SKLUSDT,LONG,2024-01-03 01:20:00,0.08999,2024-01-03 01:20:00,0.0926897,2222.46916324036,6.00,3.00,MR_TP,0
LDOUSDT,LONG,2024-01-03 19:15:00,3.2145,2024-01-03 19:55:00,3.15021,62.21807435059885,-4.00,-2.00,MR_SL,8
ARBUSDT,LONG,2024-01-03 20:05:00,1.8108,2024-01-03 20:05:00,1.774584,110.4484205875856,-4.00,-2.00,MR_SL,0
ICPUSDT,LONG,2024-01-03 20:05:00,14.22,2024-01-03 20:05:00,13.9356,14.064697609001406,-4.00,-2.00,MR_SL,0
BLURUSDT,LONG,2024-01-03 20:05:00,0.5214,2024-01-03 20:05:00,0.510972,383.5826620636747,-4.00,-2.00,MR_SL,0
YGGUSDT,LONG,2024-01-03 20:05:00,0.4862,2024-01-03 20:05:00,0.476476,411.3533525298231,-4.00,-2.00,MR_SL,0
SKLUSDT,LONG,2024-01-03 20:05:00,0.09401,2024-01-03 20:05:00,0.0921298,2127.4332517817256,-4.00,-2.00,MR_SL,0
SOLUSDT,SHORT,2024-01-03 20:15:00,94.348,2024-01-03 20:15:00,96.23496,2.1198117607156486,-4.00,-2.00,MR_SL,0
ORDIUSDT,SHORT,2024-01-03 20:15:00,71.303,2024-01-03 20:15:00,72.72906,2.8049310688189837,-4.00,-2.00,MR_SL,0
DOGEUSDT,SHORT,2024-01-03 20:15:00,0.08022,2024-01-03 20:15:00,0.0818244,2493.143854400399,-4.00,-2.00,MR_SL,0
MINAUSDT,SHORT,2024-01-03 20:25:00,1.3195,2024-01-03 20:25:00,1.279915,151.57256536566882,6.00,3.00,MR_TP,0
1000LUNCUSDT,SHORT,2024-01-03 20:25:00,0.11378,2024-01-03 20:25:00,0.11036660000000001,1757.7781683951484,6.00,3.00,MR_TP,0
LDOUSDT,SHORT,2024-01-03 20:25:00,2.8618,2024-01-03 20:30:00,2.919036,69.88608568034104,-4.00,-2.00,MR_SL,1
SSVUSDT,SHORT,2024-01-03 20:35:00,27.02,2024-01-03 20:35:00,27.5604,7.401924500370097,-4.00,-2.00,MR_SL,0
BTCUSDT,SHORT,2024-01-03 20:15:00,41952.5,2024-01-03 20:50:00,42791.55,0.004767296347059174,-4.00,-2.00,MR_SL,7
ETHUSDT,SHORT,2024-01-03 20:15:00,2184.85,2024-01-03 20:50:00,2228.547,0.09153946495182735,-4.00,-2.00,MR_SL,7
POWRUSDT,LONG,2024-01-03 20:40:00,0.3941,2024-01-03 20:50:00,0.386218,507.4854097944684,-4.00,-2.00,MR_SL,2
PEOPLEUSDT,LONG,2024-01-03 20:50:00,0.01626,2024-01-03 20:50:00,0.0159348,12300.123001230013,-4.00,-2.00,MR_SL,0
CHRUSDT,LONG,2024-01-03 21:05:00,0.2521,2024-01-03 21:05:00,0.247058,793.3359777865927,-4.00,-2.00,MR_SL,0
1000SATSUSDT,SHORT,2024-01-03 20:50:00,0.000715,2024-01-03 21:20:00,0.00069355,279720.2797202797,6.00,3.00,MR_TP,6
SEIUSDT,LONG,2024-01-03 21:20:00,0.7785,2024-01-03 21:20:00,0.76293,256.9043031470777,-4.00,-2.00,MR_SL,0
IDUSDT,SHORT,2024-01-03 21:20:00,0.2901,2024-01-03 21:40:00,0.29590200000000005,689.4174422612891,-4.00,-2.00,MR_SL,4
PEOPLEUSDT,LONG,2024-01-03 21:50:00,0.01887,2024-01-03 21:50:00,0.0194361,10598.834128245891,6.00,3.00,MR_TP,0
CYBERUSDT,LONG,2024-01-03 21:50:00,8.269,2024-01-03 22:05:00,8.10362,24.186721489902045,-4.00,-2.00,MR_SL,3
ENSUSDT,LONG,2024-01-03 22:05:00,12.389,2024-01-03 22:10:00,12.76067,16.143352974412785,6.00,3.00,MR_TP,1
YGGUSDT,LONG,2024-01-03 22:10:00,0.5248,2024-01-03 22:10:00,0.514304,381.0975609756097,-4.00,-2.00,MR_SL,0
POWRUSDT,LONG,2024-01-03 22:20:00,0.423,2024-01-03 22:20:00,0.41453999999999996,472.8132387706856,-4.00,-2.00,MR_SL,0
OGNUSDT,LONG,2024-01-03 22:25:00,0.1501,2024-01-03 22:45:00,0.15460300000000002,1332.4450366422384,6.00,3.00,MR_TP,4
ENSUSDT,LONG,2024-01-03 23:20:00,13.282,2024-01-03 23:20:00,13.68046,15.05797319680771,6.00,3.00,MR_TP,0
SLPUSDT,LONG,2024-01-03 23:45:00,0.003811,2024-01-03 23:45:00,0.00373478,52479.66413014956,-4.00,-2.00,MR_SL,0
POWRUSDT,LONG,2024-01-03 23:55:00,0.4846,2024-01-03 23:55:00,0.47490799999999994,412.71151465125877,-4.00,-2.00,MR_SL,0
1000RATSUSDT,SHORT,2024-01-03 23:55:00,0.26096,2024-01-03 23:55:00,0.2661792,766.4009809932556,-4.00,-2.00,MR_SL,0
ENSUSDT,LONG,2024-01-04 00:00:00,13.582,2024-01-04 00:00:00,13.989460000000001,14.725371815638344,6.00,3.00,MR_TP,0
SLPUSDT,LONG,2024-01-04 00:15:00,0.003507,2024-01-04 00:15:00,0.00343686,57028.7995437696,-4.00,-2.00,MR_SL,0
YGGUSDT,LONG,2024-01-04 00:10:00,0.506,2024-01-04 00:25:00,0.52118,395.25691699604744,6.00,3.00,MR_TP,3
LDOUSDT,LONG,2024-01-04 00:35:00,3.3379,2024-01-04 00:35:00,3.2711419999999998,59.9179124599299,-4.00,-2.00,MR_SL,0
ENSUSDT,LONG,2024-01-04 00:35:00,13.534,2024-01-04 00:35:00,13.26332,14.777597162701344,-4.00,-2.00,MR_SL,0
XVSUSDT,LONG,2024-01-03 23:00:00,12.252,2024-01-04 01:00:00,12.563,16.32386549134835,5.08,2.54,MR_TIME,24
POWRUSDT,LONG,2024-01-04 00:55:00,0.4536,2024-01-04 01:00:00,0.444528,440.9171075837742,-4.00,-2.00,MR_SL,1
SKLUSDT,LONG,2024-01-04 01:50:00,0.09802,2024-01-04 02:15:00,0.1009606,2040.3999183840033,6.00,3.00,MR_TP,5
MAVUSDT,LONG,2024-01-04 02:55:00,0.485,2024-01-04 03:30:00,0.49955,412.37113402061857,6.00,3.00,MR_TP,7
TUSDT,LONG,2024-01-04 05:20:00,0.02892,2024-01-04 05:35:00,0.0283416,6915.629322268326,-4.00,-2.00,MR_SL,3
POWRUSDT,LONG,2024-01-04 05:25:00,0.5527,2024-01-04 05:35:00,0.569281,361.8599601954044,6.00,3.00,MR_TP,2
XVSUSDT,LONG,2024-01-04 05:35:00,11.846,2024-01-04 05:35:00,11.60908,16.883336147222693,-4.00,-2.00,MR_SL,0
MOVRUSDT,LONG,2024-01-04 06:25:00,24.615,2024-01-04 06:25:00,24.1227,8.125126955108675,-4.00,-2.00,MR_SL,0
CHRUSDT,LONG,2024-01-04 06:40:00,0.2561,2024-01-04 06:45:00,0.263783,780.9449433814916,6.00,3.00,MR_TP,1
SEIUSDT,LONG,2024-01-04 06:30:00,0.7982,2024-01-04 07:00:00,0.782236,250.5637684790779,-4.00,-2.00,MR_SL,6
MOVRUSDT,LONG,2024-01-04 07:05:00,27.193,2024-01-04 07:05:00,26.64914,7.354833964623248,-4.00,-2.00,MR_SL,0
POWRUSDT,LONG,2024-01-04 07:10:00,0.5498,2024-01-04 07:15:00,0.566294,363.7686431429611,6.00,3.00,MR_TP,1
POWRUSDT,LONG,2024-01-04 09:00:00,0.5567,2024-01-04 09:00:00,0.545566,359.25992455541586,-4.00,-2.00,MR_SL,0
ENSUSDT,LONG,2024-01-04 09:05:00,12.157,2024-01-04 09:20:00,11.91386,16.451427161306242,-4.00,-2.00,MR_SL,3
POWRUSDT,LONG,2024-01-04 10:55:00,0.593,2024-01-04 10:55:00,0.58114,337.26812816188874,-4.00,-2.00,MR_SL,0
1000RATSUSDT,SHORT,2024-01-04 10:00:00,0.25414,2024-01-04 12:00:00,0.24651579999999998,786.9678130164477,6.00,3.00,MR_TP,24
TUSDT,LONG,2024-01-04 14:25:00,0.02933,2024-01-04 15:20:00,0.0287434,6818.956699624958,-4.00,-2.00,MR_SL,11
POWRUSDT,LONG,2024-01-04 16:20:00,0.597,2024-01-04 16:20:00,0.61491,335.00837520938023,6.00,3.00,MR_TP,0
ENSUSDT,LONG,2024-01-04 16:30:00,14.904,2024-01-04 16:30:00,14.60592,13.419216317767042,-4.00,-2.00,MR_SL,0
POWRUSDT,LONG,2024-01-04 18:50:00,0.5636,2024-01-04 18:50:00,0.5523279999999999,354.86160397444996,-4.00,-2.00,MR_SL,0
PENDLEUSDT,LONG,2024-01-05 03:35:00,1.5137,2024-01-05 04:25:00,1.483426,132.12657726101605,-4.00,-2.00,MR_SL,10
JTOUSDT,LONG,2024-01-05 09:50:00,1.5308,2024-01-05 09:50:00,1.500184,130.65064018813692,-4.00,-2.00,MR_SL,0
1000RATSUSDT,LONG,2024-01-05 09:50:00,0.2511,2024-01-05 09:50:00,0.258633,796.4954201513342,6.00,3.00,MR_TP,0
USTCUSDT,LONG,2024-01-05 09:50:00,0.0287,2024-01-05 09:50:00,0.028125999999999998,6968.641114982578,-4.00,-2.00,MR_SL,0
STORJUSDT,LONG,2024-01-05 09:50:00,0.6476,2024-01-05 10:00:00,0.667028,308.83261272390365,6.00,3.00,MR_TP,2
ACEUSDT,LONG,2024-01-05 09:50:00,8.196,2024-01-05 10:35:00,8.44188,24.40214738897023,6.00,3.00,MR_TP,9
PEOPLEUSDT,SHORT,2024-01-05 14:05:00,0.02736,2024-01-05 14:30:00,0.0265392,7309.941520467836,6.00,3.00,MR_TP,5
ARPAUSDT,LONG,2024-01-05 15:35:00,0.06968,2024-01-05 15:50:00,0.06828640000000001,2870.264064293915,-4.00,-2.00,MR_SL,3
ARPAUSDT,LONG,2024-01-05 17:55:00,0.07576,2024-01-05 18:10:00,0.0742448,2639.915522703274,-4.00,-2.00,MR_SL,3
PEOPLEUSDT,LONG,2024-01-05 19:00:00,0.03167,2024-01-05 19:00:00,0.0326201,6315.124723713294,6.00,3.00,MR_TP,0
PEOPLEUSDT,LONG,2024-01-05 19:50:00,0.03397,2024-01-05 19:50:00,0.0332906,5887.54783632617,-4.00,-2.00,MR_SL,0
TRBUSDT,SHORT,2024-01-05 21:05:00,127.248,2024-01-05 21:10:00,129.79296,1.571733936879165,-4.00,-2.00,MR_SL,1
PEOPLEUSDT,LONG,2024-01-05 21:15:00,0.03273,2024-01-05 21:15:00,0.032075400000000004,6110.601894286587,-4.00,-2.00,MR_SL,0
PEOPLEUSDT,LONG,2024-01-05 21:50:00,0.0317,2024-01-05 21:50:00,0.031066,6309.148264984227,-4.00,-2.00,MR_SL,0
TRBUSDT,LONG,2024-01-05 22:25:00,155.132,2024-01-05 22:25:00,152.02936,1.289224660289302,-4.00,-2.00,MR_SL,0
